Time,1Hash,AntPool,BTC.TOP,BTC.com,BTCC Pool,BW.COM,BitClub Network,BitFury,Bitcoin.com,F2Pool,GBMiners,SlushPool,Unknown,ViaBTC,others
2017-04-21 00:00:00 UTC,7.650337040809275e+16,8.415370744890203e+17,4.5902022244855654e+17,1.530067408161855e+17,4.5902022244855654e+17,7.650337040809275e+16,1.0200449387745701e+17,2.0400898775491402e+17,1.7850786428554976e+17,4.0801797550982803e+17,1.2750561734682126e+17,3.8251685204046374e+17,2.0400898775491402e+17,1.7850786428554976e+17,4.08017975509828e+17
2017-04-22 00:00:00 UTC,1.8160304129703062e+17,7.264121651881225e+17,2.3348962452475366e+17,2.0754633291089213e+17,3.3726279098019974e+17,1.8160304129703062e+17,2.5943291613861517e+17,3.3726279098019974e+17,7.782987484158454e+16,3.6320608259406125e+17,5.188658322772303e+16,2.0754633291089213e+17,1.2971645806930758e+17,1.556597496831691e+17,3.113194993663382e+17
2017-04-23 00:00:00 UTC,2.3320562653370704e+17,6.477934070380751e+17,4.145877805043681e+17,1.0364694512609203e+17,2.3320562653370704e+17,2.0729389025218406e+17,1.8138215397066102e+17,2.8502909909675306e+17,7.773520884456902e+16,4.664112530674141e+17,7.773520884456902e+16,2.5911736281523008e+17,1.8138215397066102e+17,2.8502909909675306e+17,3.109408353782761e+17
2017-04-24 00:00:00 UTC,2.073227097563548e+17,4.146454195127096e+17,1.8140737103681046e+17,1.554920323172661e+17,2.850687259149879e+17,2.332380484758992e+17,1.036613548781774e+17,4.146454195127096e+17,1.036613548781774e+17,2.5915338719544352e+17,1.036613548781774e+17,1.036613548781774e+17,7.774601615863306e+16,1.2957669359772176e+17,4.4056075823225395e+17
2017-04-25 00:00:00 UTC,2.5801448137017716e+16,6.966390996994784e+17,5.1602896274035437e+17,1.548086888221063e+17,2.5801448137017718e+17,1.548086888221063e+17,1.548086888221063e+17,3.6122027391824806e+17,1.2900724068508859e+17,3.870217220552657e+17,5.160289627403543e+16,2.5801448137017718e+17,1.548086888221063e+17,2.322130332331595e+17,3.096173776442126e+17
2017-04-26 00:00:00 UTC,7.751252845792333e+16,5.942627181774122e+17,3.8756264228961664e+17,2.5837509485974445e+17,2.3253758537377e+17,2.3253758537377e+17,2.3253758537377e+17,4.134001517755911e+17,1.5502505691584666e+17,3.617251328036422e+17,,1.2918754742987222e+17,4.392376612615655e+17,2.0670007588779555e+17,2.3253758537377e+17
2017-04-27 00:00:00 UTC,1.299461065422745e+17,5.19784426169098e+17,3.1187065570145875e+17,1.819245491591843e+17,4.6780598355218816e+17,1.0395688523381958e+17,2.0791377046763917e+17,3.898383196268235e+17,7.796766392536469e+16,5.19784426169098e+17,2.5989221308454896e+16,2.59892213084549e+17,4.937952048606431e+17,7.796766392536469e+16,5.197844261690979e+16
2017-04-28 00:00:00 UTC,2.3356258948051478e+17,5.449793754545345e+17,2.595139883116831e+17,5.1902797662336616e+16,4.930765777921979e+17,1.8165979181817814e+17,,2.595139883116831e+17,1.2975699415584155e+17,4.4117378012986125e+17,1.5570839298700986e+17,1.5570839298700986e+17,3.114167859740197e+17,2.595139883116831e+17,5.1902797662336616e+16
2017-04-29 00:00:00 UTC,1.3035757427276387e+17,8.08216960491136e+17,3.389296931091861e+17,2.867866634000805e+17,2.867866634000805e+17,3.389296931091861e+17,7.821454456365832e+16,3.650012079637388e+17,1.3035757427276387e+17,3.910727228182916e+17,2.6071514854552772e+16,2.6071514854552774e+17,6.257163565092666e+17,3.389296931091861e+17,1.0428605941821109e+17
2017-04-30 00:00:00 UTC,1.0209663752020947e+17,7.912489407816234e+17,4.083865500808379e+17,2.5524159380052368e+17,4.339107094608903e+17,1.531449562803142e+17,1.0209663752020947e+17,4.84959028220995e+17,5.104831876010474e+16,2.5524159380052368e+17,2.552415938005237e+16,2.5524159380052368e+17,3.573382313207331e+17,1.0209663752020947e+17,1.0209663752020947e+17
2017-05-01 00:00:00 UTC,1.3051086827194366e+17,4.4373695212460845e+17,3.1322608385266477e+17,2.088173892351099e+17,3.654304311614423e+17,2.8712391019827606e+17,2.349195628894986e+17,2.6102173654388733e+17,7.830652096316619e+16,5.2204347308777466e+17,5.220434730877747e+16,2.349195628894986e+17,4.95941299433386e+17,1.5661304192633238e+17,1.3051086827194368e+17
2017-05-02 00:00:00 UTC,1.2958748501896773e+17,5.961024310872515e+17,3.3692746104931603e+17,1.814224790265548e+17,3.628449580531096e+17,2.8509246704172896e+17,2.0733997603034835e+17,4.4059744906449024e+17,1.5550498202276128e+17,4.665149460682838e+17,2.5917497003793544e+16,1.814224790265548e+17,3.887624550569032e+17,2.332574730341419e+17,1.0366998801517418e+17
2017-05-03 00:00:00 UTC,1.2908160451111477e+17,4.388774553377902e+17,2.8397952992445248e+17,2.065305672177836e+17,4.646937762400131e+17,2.5816320902222954e+17,7.744896270666886e+16,2.5816320902222954e+17,1.032652836088918e+17,3.8724481353334426e+17,2.581632090222295e+16,1.8071424631556067e+17,1.8071424631556067e+17,2.5816320902222954e+17,1.548979254133377e+17
2017-05-04 00:00:00 UTC,1.8151481025951872e+17,7.260592410380749e+17,5.704751179584875e+17,3.3709893333910624e+17,2.8523755897924374e+17,1.8151481025951872e+17,2.0744549743945e+17,3.3709893333910624e+17,1.2965343589965624e+17,5.1861374359862496e+17,2.593068717993125e+16,2.0744549743945e+17,4.6675236923876243e+17,7.779206153979374e+16,1.03722748719725e+17
2017-05-05 00:00:00 UTC,5.175004018439411e+16,5.1750040184394106e+17,3.622502812907588e+17,1.811251406453794e+17,3.8812530138295584e+17,1.811251406453794e+17,1.0350008036878822e+17,3.8812530138295584e+17,1.0350008036878822e+17,3.105002411063647e+17,7.762506027659117e+16,1.0350008036878822e+17,1.811251406453794e+17,3.105002411063647e+17,7.762506027659117e+16
2017-05-06 00:00:00 UTC,1.3131199866619046e+17,6.828223930641905e+17,3.414111965320952e+17,3.1514879679885715e+17,4.201983957318095e+17,2.888863970656191e+17,2.6262399733238093e+17,3.414111965320952e+17,1.5757439839942858e+17,4.9898559493152384e+17,5.2524799466476184e+16,1.8383679813266666e+17,4.464607954650476e+17,2.3636159759914285e+17,5.2524799466476184e+16
2017-05-07 00:00:00 UTC,1.2852658350884821e+17,6.42632917544241e+17,3.341691171230054e+17,1.0282126680707858e+17,4.626957006318536e+17,1.0282126680707858e+17,2.0564253361415715e+17,3.59874433824775e+17,1.2852658350884821e+17,4.626957006318536e+17,2.5705316701769644e+16,2.8275848371946608e+17,5.6551696743893216e+17,3.341691171230054e+17,1.5423190021061786e+17
2017-05-08 00:00:00 UTC,2.356796605278905e+17,1.1783983026394524e+18,2.6186628947543386e+17,2.094930315803471e+17,4.451726921082376e+17,1.3093314473771693e+17,1.0474651579017355e+17,3.927994342131508e+17,2.6186628947543388e+16,3.1423954737052064e+17,7.855988684263016e+16,2.8805291842297725e+17,5.761058368459545e+17,3.666128052656074e+17,1.0474651579017355e+17
2017-05-09 00:00:00 UTC,1.0327479774864464e+17,8.00379682551996e+17,5.1637398874322323e+17,3.356430926830951e+17,1.0327479774864464e+17,2.5818699437161162e+17,7.745609831148349e+16,1.8073089606012813e+17,1.0327479774864464e+17,2.8400569380877277e+17,7.745609831148349e+16,1.2909349718580581e+17,5.1637398874322323e+17,3.872804915574174e+17,1.2909349718580581e+17
2017-05-10 00:00:00 UTC,1.6692304395244662e+17,7.511536977860099e+17,4.173076098811166e+17,1.6692304395244662e+17,2.7820507325407773e+17,3.060255805794855e+17,1.947435512778544e+17,3.894871025557088e+17,8.346152197622331e+16,3.060255805794855e+17,,1.1128202930163109e+17,4.7294862453193216e+17,3.6166659523030106e+17,1.1128202930163109e+17
2017-05-11 00:00:00 UTC,2.7497046528686224e+16,7.149232097458418e+17,3.849586514016071e+17,1.9247932570080355e+17,1.099881861147449e+17,2.199763722294898e+17,1.6498227917211734e+17,3.849586514016071e+17,8.249113958605867e+16,2.199763722294898e+17,,3.299645583442347e+17,5.774379771024108e+17,1.9247932570080355e+17,1.099881861147449e+17
2017-05-12 00:00:00 UTC,8.381740683341707e+16,5.867218478339195e+17,3.6320876294480736e+17,2.2351308488911222e+17,3.6320876294480736e+17,2.2351308488911222e+17,1.1175654244455611e+17,4.4702616977822445e+17,1.3969567805569512e+17,5.0290444100050246e+17,5.5878271222278056e+16,1.1175654244455611e+17,6.984783902784756e+17,2.5145222050025123e+17,1.3969567805569514e+17
2017-05-13 00:00:00 UTC,1.368577891402956e+17,7.664036191856553e+17,4.379449252489459e+17,1.6422934696835472e+17,2.463440204525321e+17,1.6422934696835472e+17,1.368577891402956e+17,5.2005959873312326e+17,1.6422934696835472e+17,5.474311565611824e+17,,4.1057336742088685e+17,4.379449252489459e+17,1.9160090479641382e+17,2.737155782805912e+16
2017-05-14 00:00:00 UTC,2.8285134150443658e+17,6.505580854602042e+17,5.6570268300887315e+17,2.5456620735399293e+17,3.3942160980532384e+17,3.1113647565488026e+17,2.8285134150443658e+17,3.3942160980532384e+17,1.6971080490266192e+17,5.6570268300887315e+17,,1.6971080490266192e+17,4.8084728055754214e+17,1.1314053660177464e+17,1.1314053660177462e+17
2017-05-15 00:00:00 UTC,3.5538534766831014e+17,9.021320363887873e+17,4.9207201984842944e+17,2.4603600992421472e+17,4.373973509763817e+17,1.91361341052167e+17,2.1869867548819085e+17,4.373973509763817e+17,1.91361341052167e+17,2.1869867548819085e+17,5.467466887204771e+16,2.7337334436023856e+17,3.280480132322863e+17,2.4603600992421472e+17,8.201200330807157e+16
2017-05-16 00:00:00 UTC,1.695214044225884e+17,5.3681778067153e+17,2.5428210663388262e+17,3.390428088451768e+17,3.672963762489416e+17,1.1301426961505894e+17,5.650713480752947e+16,2.5428210663388262e+17,1.695214044225884e+17,2.5428210663388262e+17,5.650713480752947e+16,3.390428088451768e+17,5.0856421326776525e+17,1.4126783701882368e+17,1.9777497182635315e+17
2017-05-17 00:00:00 UTC,1.6406876434082323e+17,7.109646454769006e+17,3.554823227384503e+17,2.1875835245443094e+17,2.734479405680387e+17,2.4610314651123485e+17,1.3672397028401934e+17,4.648614989656658e+17,1.6406876434082323e+17,4.375167049088619e+17,5.4689588113607736e+16,1.6406876434082323e+17,4.922062930224697e+17,2.4610314651123485e+17,1.0937917622721547e+17
2017-05-18 00:00:00 UTC,8.416744453168542e+16,4.7694885234621734e+17,4.2083722265842714e+17,1.96390703907266e+17,3.366697781267417e+17,2.8055814843895142e+17,1.4027907421947571e+17,5.050046671901125e+17,1.6833488906337085e+17,4.2083722265842714e+17,2.805581484389514e+16,2.5250233359505626e+17,3.366697781267417e+17,2.5250233359505626e+17,8.416744453168542e+16
2017-05-19 00:00:00 UTC,2.209971442583971e+17,9.392378630981875e+17,2.4862178729069674e+17,4.143696454844945e+17,4.143696454844945e+17,5.524928606459927e+16,1.657478581937978e+17,6.07742146710592e+17,1.9337250122609747e+17,4.6961893154909376e+17,,1.657478581937978e+17,3.314957163875956e+17,2.4862178729069674e+17,5.524928606459927e+16
2017-05-20 00:00:00 UTC,5.57397022267097e+16,7.524859800605809e+17,3.344382133602582e+17,3.901779155869679e+17,5.0165732004038726e+17,1.672191066801291e+17,1.672191066801291e+17,4.459176178136776e+17,8.360955334006454e+16,5.5739702226709696e+17,5.57397022267097e+16,3.344382133602582e+17,4.737874689270324e+17,1.672191066801291e+17,1.114794044534194e+17
2017-05-21 00:00:00 UTC,1.1206638421686178e+17,8.124812855722478e+17,5.0429872897587795e+17,4.202489408132317e+17,1.961161723795081e+17,1.961161723795081e+17,1.4008298027107723e+17,2.8016596054215446e+17,5.603319210843089e+16,3.0818255659636986e+17,,1.4008298027107723e+17,6.163651131927397e+17,3.0818255659636986e+17,2.8016596054215444e+16
2017-05-22 00:00:00 UTC,8.390513088466603e+16,6.432726701157729e+17,4.195256544233301e+17,3.6358890050021946e+17,3.915572774617748e+17,1.6781026176933206e+17,8.390513088466603e+16,2.5171539265399808e+17,1.1187350784622138e+17,3.915572774617748e+17,2.7968376961555344e+16,1.6781026176933206e+17,5.593675392311068e+17,3.0765214657710874e+17,1.1187350784622138e+17
2017-05-23 00:00:00 UTC,1.437691107585976e+17,8.051070202481466e+17,4.888149765792319e+17,2.5878439936547568e+17,4.3130733227579283e+17,2.0127675506203664e+17,1.7252293291031712e+17,3.1629204366891475e+17,8.626146645515856e+16,4.025535101240733e+17,,2.0127675506203664e+17,8.051070202481466e+17,4.025535101240733e+17,1.1501528860687808e+17
2017-05-24 00:00:00 UTC,2.6788215261848317e+17,7.738817742311736e+17,2.9764683624275904e+17,2.0835278536993136e+17,6.25058356109794e+17,2.0835278536993136e+17,1.1905873449710365e+17,1.7858810174565546e+17,1.1905873449710365e+17,6.25058356109794e+17,5.952936724855182e+16,1.1905873449710365e+17,6.548230397340699e+17,2.6788215261848317e+17,5.952936724855182e+16
2017-05-25 00:00:00 UTC,2.649031855246088e+17,8.830106184153626e+17,6.181074328907539e+17,2.943368728051209e+17,5.003726837687055e+17,1.4716843640256045e+17,2.649031855246088e+17,3.2377056008563296e+17,1.7660212368307254e+17,2.943368728051209e+17,5.886737456102418e+16,3.2377056008563296e+17,4.415053092076813e+17,1.4716843640256045e+17,5.886737456102418e+16
2017-05-26 00:00:00 UTC,1.5119177869708595e+17,8.164356049642642e+17,5.140520475700922e+17,4.2333698035184064e+17,2.7214520165475472e+17,1.2095342295766877e+17,1.2095342295766877e+17,3.3262191313358906e+17,6.047671147883438e+16,4.838136918306751e+17,3.023835573941719e+16,2.1166849017592032e+17,9.071506721825157e+17,1.2095342295766877e+17,6.047671147883438e+16
2017-05-27 00:00:00 UTC,1.451273046525e+17,6.095346795405e+17,5.8050921861e+17,2.6122914837449997e+17,5.2245829674899994e+17,3.1928007023549997e+17,5.805092186099999e+16,2.90254609305e+17,8.707638279149998e+16,6.095346795405e+17,5.805092186099999e+16,2.6122914837449997e+17,7.836874451235e+17,1.451273046525e+17,1.451273046525e+17
2017-05-28 00:00:00 UTC,1.483919958749703e+17,7.122815801998574e+17,5.6388958432488723e+17,2.967839917499406e+17,3.561407900999287e+17,2.967839917499406e+17,1.7807039504996435e+17,2.6710559257494656e+17,5.935679834998813e+16,4.74854386799905e+17,1.1871359669997626e+17,3.2646239092493466e+17,7.716383785498456e+17,2.0774879422495846e+17,1.1871359669997626e+17
2017-05-29 00:00:00 UTC,1.1827882874182277e+17,7.392426796363924e+17,5.91394143709114e+17,2.6612736466910125e+17,2.95697071854557e+17,1.7741824311273418e+17,1.1827882874182277e+17,2.6612736466910125e+17,1.478485359272785e+17,2.95697071854557e+17,8.870912155636709e+16,2.3655765748364554e+17,8.870912155636708e+17,1.7741824311273418e+17,5.9139414370911384e+16
2017-05-30 00:00:00 UTC,2.0743850240202435e+17,7.704858660646619e+17,7.112177225212264e+17,7.112177225212264e+17,3.2597478948889536e+17,1.778044306303066e+17,1.778044306303066e+17,6.223155072060731e+17,1.1853628708687106e+17,2.963407177171776e+17,1.1853628708687106e+17,2.963407177171776e+17,4.741451483474842e+17,1.778044306303066e+17,1.1853628708687106e+17
2017-05-31 00:00:00 UTC,5.9389853927313176e+16,9.205427358733541e+17,5.6420361230947514e+17,3.860340505275356e+17,4.1572897749119226e+17,1.1877970785462635e+17,1.484746348182829e+17,4.454239044548488e+17,8.908478089096974e+16,4.454239044548488e+17,2.9694926963656588e+16,2.0786448874559613e+17,7.12678247127758e+17,2.375594157092527e+17,8.908478089096976e+16
2017-06-01 00:00:00 UTC,1.484849711583953e+17,1.0690917923404462e+18,5.6424289040190214e+17,2.969699423167906e+17,6.236368788652603e+17,1.7818196539007437e+17,1.484849711583953e+17,3.266669365484697e+17,8.909098269503718e+16,5.6424289040190214e+17,1.1878797692671624e+17,1.1878797692671624e+17,5.939398846335812e+17,1.7818196539007437e+17,2.969699423167906e+16
2017-06-02 00:00:00 UTC,1.4975163794958186e+17,6.289568793882437e+17,5.990065517983274e+17,2.096522931294146e+17,3.893542586689128e+17,1.1980131035966547e+17,1.797019655394982e+17,2.995032758991637e+17,2.995032758991637e+16,5.3910589661849466e+17,5.990065517983274e+16,1.4975163794958186e+17,5.69056224208411e+17,2.3960262071933094e+17,2.096522931294146e+17
2017-06-03 00:00:00 UTC,1.1762923627742811e+17,9.70441199288782e+17,8.822192720807109e+17,2.3525847255485622e+17,3.234803997629273e+17,2.0585116348549923e+17,1.7644385441614218e+17,4.1170232697099846e+17,1.1762923627742811e+17,5.5873887231778355e+17,1.1762923627742811e+17,3.8229501790164134e+17,6.763681085952116e+17,3.234803997629273e+17,1.4703654534678515e+17
2017-06-04 00:00:00 UTC,9.337368603894243e+16,8.09238612337501e+17,7.781140503245202e+17,4.046193061687505e+17,3.734947441557697e+17,2.801210581168273e+17,1.5562281006490403e+17,2.1787193409086566e+17,6.224912402596162e+16,4.979929922076929e+17,6.224912402596162e+16,2.4899649610384646e+17,5.913666782466354e+17,3.423701821427889e+17,9.337368603894243e+16
2017-06-05 00:00:00 UTC,,9.119346658691802e+17,5.066303699273223e+17,5.066303699273223e+17,4.728550119321675e+17,2.7020286396123856e+17,3.0397822195639334e+17,6.079564439127867e+17,1.6887678997577408e+17,2.7020286396123856e+17,1.3510143198061928e+17,3.3775357995154816e+17,7.768332338885609e+17,1.6887678997577408e+17,1.0132607398546445e+17
2017-06-06 00:00:00 UTC,1.0105328292361749e+17,1.0442172568773806e+18,6.063196975417048e+17,3.7052870405326406e+17,1.6842213820602915e+17,3.031598487708524e+17,1.0105328292361749e+17,3.031598487708524e+17,,4.715819869768816e+17,1.6842213820602915e+17,2.357909934884408e+17,8.757951186713514e+17,1.6842213820602915e+17,1.6842213820602915e+17
2017-06-07 00:00:00 UTC,1.0071000361473728e+17,9.063900325326355e+17,7.049700253031608e+17,4.69980016868774e+17,5.035500180736864e+17,1.6785000602456214e+17,2.34990008434387e+17,3.692700132540367e+17,3.3570001204912424e+16,5.7069002048351123e+17,1.0071000361473728e+17,2.685600096392994e+17,8.056800289178982e+17,2.34990008434387e+17,6.714000240982485e+16
2017-06-08 00:00:00 UTC,1.0186304623806035e+17,9.507217648885635e+17,7.809500211584628e+17,4.414065336982615e+17,3.734978362062213e+17,2.037260924761207e+17,2.7163478996816096e+17,5.432695799363219e+17,,3.395434874602012e+17,1.0186304623806035e+17,3.0558913871418106e+17,7.469956724124426e+17,3.395434874602012e+17,1.0186304623806035e+17
2017-06-09 00:00:00 UTC,2.01188332867287e+17,9.053474979027916e+17,7.37690553846719e+17,4.02376665734574e+17,3.35313888112145e+17,2.347197216785015e+17,2.347197216785015e+17,2.347197216785015e+17,2.01188332867287e+17,3.688452769233595e+17,3.3531388811214504e+16,2.6825111048971603e+17,5.700336097906466e+17,2.01188332867287e+17,1.3412555524485802e+17
2017-06-10 00:00:00 UTC,3.3903409522786028e+16,5.763579618873624e+17,5.763579618873624e+17,5.085511428417904e+17,2.373238666595022e+17,1.3561363809114411e+17,2.0342045713671616e+17,3.390340952278603e+17,2.0342045713671616e+17,4.407443237962184e+17,1.0171022856835808e+17,2.0342045713671616e+17,7.119715999785065e+17,3.390340952278603e+17,1.6951704761393014e+17
2017-06-11 00:00:00 UTC,,6.765810607676849e+17,6.765810607676849e+17,6.089229546909165e+17,3.0446147734545824e+17,2.3680337126868973e+17,1.691452651919212e+17,5.074357955757637e+17,,4.7360674253737946e+17,1.0148715911515274e+17,2.7063242430707395e+17,8.457263259596061e+17,6.765810607676849e+16,
2017-06-12 00:00:00 UTC,1.3587594992534693e+17,9.511316494774285e+17,5.435037997013877e+17,4.0762784977604077e+17,3.7365886229470406e+17,3.3968987481336736e+17,1.3587594992534693e+17,2.7175189985069386e+17,1.0190696244401019e+17,4.7556582473871424e+17,6.7937974962673464e+16,4.0762784977604077e+17,4.7556582473871424e+17,2.0381392488802038e+17,1.0190696244401019e+17
2017-06-13 00:00:00 UTC,6.6693795031818024e+16,8.336724378977252e+17,7.669786428659073e+17,2.3342828261136307e+17,4.3350966770681715e+17,2.667751801272721e+17,2.0008138509545408e+17,2.3342828261136307e+17,3.3346897515909012e+16,4.6685656522272614e+17,,1.3338759006363605e+17,7.002848478340892e+17,3.334689751590901e+17,3.3346897515909012e+16
2017-06-14 00:00:00 UTC,6.741169542809771e+16,7.752344974231237e+17,6.74116954280977e+17,4.3817602028263514e+17,3.033526294264397e+17,2.0223508628429315e+17,6.741169542809771e+16,1.6852923857024426e+17,6.741169542809771e+16,4.044701725685863e+17,1.3482339085619542e+17,3.033526294264397e+17,6.404111065669283e+17,3.707643248545374e+17,1.0111754314214656e+17
2017-06-15 00:00:00 UTC,1.6790801134855034e+17,9.738664658215919e+17,5.03724034045651e+17,5.373056363153611e+17,4.701424317759409e+17,1.6790801134855034e+17,1.007448068091302e+17,2.3507121588797046e+17,1.3432640907884027e+17,4.365608295062309e+17,1.007448068091302e+17,2.014896136182604e+17,8.059584544730417e+17,2.3507121588797046e+17,6.7163204539420136e+16
2017-06-16 00:00:00 UTC,1.018144265230958e+17,8.82391696533497e+17,9.163298387078621e+17,3.393814217436527e+17,8.145154121847665e+17,1.6969071087182634e+17,6.7876284348730536e+16,2.036288530461916e+17,6.7876284348730536e+16,1.6969071087182634e+17,6.7876284348730536e+16,1.3575256869746107e+17,6.787628434873053e+17,2.375669952205569e+17,1.6969071087182634e+17
2017-06-17 00:00:00 UTC,6.8213319982207176e+16,9.208798197597969e+17,6.139198798398646e+17,3.4106659991103584e+17,2.728532799288287e+17,2.3874661993772512e+17,2.728532799288287e+17,2.046399599466215e+17,3.4106659991103588e+16,5.79813219848761e+17,1.0231997997331075e+17,2.728532799288287e+17,6.821331998220717e+17,2.046399599466215e+17,1.3642663996441434e+17
